review_id,order_id,product_id,user_id,rating,review_text,review_date
R00015558,O00007440,P000287,U000067,3,Item arrived damaged.,2025-02-03T03:08:25.607055
R00011052,O00005299,P000203,U000793,4,Value for money.,2024-08-06T09:55:21.824229
R00008375,O00004039,P000450,U000474,3,Customer service was helpful.,2024-11-10T19:13:04.410228
R00012609,O00006048,P000154,U000625,5,Works perfectly!,2025-01-26T16:56:33.813164
R00010203,O00004912,P000195,U000980,3,Customer service was helpful.,2025-05-17T23:20:12.440027
R00012906,O00006194,P000426,U000098,3,Customer service was helpful.,2025-06-02T19:03:51.739298
R00008965,O00004339,P000230,U000684,3,Works perfectly!,2025-09-29T18:22:30.058517
R00002719,O00001303,P000182,U000614,1,Highly recommend this brand.,2025-03-11T20:41:08.974919
R00011104,O00005317,P000039,U000549,4,"Not as expected, quality is poor.",2024-12-29T13:23:04.899704
R00011571,O00005543,P000376,U000941,4,Customer service was helpful.,2024-10-24T08:28:55.883402
R00006158,O00002963,P000381,U000696,5,Item arrived damaged.,2025-05-23T14:50:40.457333
R00005197,O00002503,P000459,U000533,4,Highly recommend this brand.,2024-07-24T10:27:03.465865
R00014726,O00007056,P000279,U000461,3,Highly recommend this brand.,2025-05-06T10:58:32.170802
R00010327,O00004968,P000279,U000984,4,"Excellent product, will buy again.",2025-02-01T05:22:10.572392
R00002200,O00001053,P000481,U000740,4,"Excellent product, will buy again.",2024-10-20T21:42:43.648802
R00009336,O00004522,P000286,U000450,3,Highly recommend this brand.,2024-09-22T15:02:34.573426
R00005901,O00002842,P000465,U000163,5,"Not as expected, quality is poor.",2024-03-25T04:04:35.437600
R00005663,O00002734,P000210,U000039,2,Customer service was helpful.,2024-06-09T18:36:17.281611
R00001387,O00000663,P000397,U000434,3,"Not as expected, quality is poor.",2025-08-25T16:14:57.003929
R00010681,O00005129,P000269,U000394,5,"Excellent product, will buy again.",2025-05-03T00:32:17.071207
R00015512,O00007416,P000049,U000372,5,Fast shipping and good packaging.,2024-12-04T12:12:54.896924
R00012430,O00005965,P000232,U000459,4,Works perfectly!,2025-03-05T00:08:09.867491
R00004195,O00002012,P000055,U000116,4,Fast shipping and good packaging.,2025-01-17T17:50:17.449078
R00001383,O00000661,P000432,U000496,5,Fast shipping and good packaging.,2024-09-27T20:32:24.775411
R00004002,O00001921,P000433,U000999,3,Color was different from images.,2025-10-15T02:44:42.002633
R00003937,O00001886,P000211,U000363,5,Fast shipping and good packaging.,2024-09-12T23:46:31.174729
R00006797,O00003282,P000229,U000272,3,Works perfectly!,2024-11-16T14:18:03.641819
R00010225,O00004922,P000174,U000103,5,Customer service was helpful.,2025-06-12T01:05:54.418329
R00013694,O00006565,P000127,U000179,5,Value for money.,2025-10-25T20:51:48.307401
R00011680,O00005599,P000100,U000681,3,"Not as expected, quality is poor.",2025-11-10T18:33:15.019122
R00014210,O00006816,P000415,U000857,2,Highly recommend this brand.,2025-04-19T17:46:14.024121
R00006434,O00003103,P000431,U000433,3,Value for money.,2025-08-02T17:37:35.513065
R00003690,O00001770,P000153,U000715,4,Fast shipping and good packaging.,2025-07-02T01:57:28.739738
R00015438,O00007382,P000206,U000737,4,Item arrived damaged.,2024-03-01T16:08:06.161394
R00002462,O00001174,P000010,U000019,3,"Excellent product, will buy again.",2024-06-30T12:08:12.437574
R00004927,O00002363,P000001,U000762,4,Works perfectly!,2025-08-08T04:31:22.765732
R00003051,O00001468,P000377,U000895,3,"Not as expected, quality is poor.",2025-07-05T02:32:48.692103
R00013306,O00006378,P000139,U000373,3,Works perfectly!,2024-03-09T13:53:39.230311
R00006386,O00003076,P000014,U000155,3,Works perfectly!,2024-05-06T22:57:02.171776
R00008230,O00003968,P000109,U000314,3,Decent product for the price.,2024-01-18T11:09:24.714930
R00003558,O00001709,P000039,U000794,4,Decent product for the price.,2024-09-03T03:48:05.888556
R00002607,O00001244,P000335,U000932,5,Color was different from images.,2024-11-30T09:16:19.230388
R00003463,O00001666,P000258,U000184,5,Color was different from images.,2024-05-28T10:29:59.153960
R00013407,O00006427,P000335,U000321,4,Fast shipping and good packaging.,2025-08-04T14:40:13.118061
R00014249,O00006833,P000370,U000116,2,"Not as expected, quality is poor.",2024-04-08T06:15:52.017752
R00004022,O00001933,P000179,U000659,5,Item arrived damaged.,2025-04-28T05:22:54.609976
R00014107,O00006763,P000232,U000950,2,Fast shipping and good packaging.,2025-04-22T20:15:58.030778
R00008269,O00003986,P000177,U000257,3,Decent product for the price.,2024-05-25T11:42:24.077642
R00006542,O00003157,P000324,U000564,4,Highly recommend this brand.,2025-04-11T21:45:51.796557
R00001699,O00000815,P000260,U000420,4,"Excellent product, will buy again.",2024-05-23T20:49:53.633749
R00013696,O00006565,P000386,U000179,5,Color was different from images.,2025-11-13T19:57:11.243557
R00013075,O00006268,P000388,U000657,4,"Not as expected, quality is poor.",2024-10-03T22:23:13.588520
R00010163,O00004889,P000438,U000647,4,"Not as expected, quality is poor.",2024-06-26T04:59:45.642653
R00006518,O00003146,P000329,U000287,3,Works perfectly!,2024-05-07T06:05:12.452528
R00004221,O00002022,P000066,U000114,4,Item arrived damaged.,2025-01-18T11:58:31.434540
R00004302,O00002059,P000268,U000370,2,Value for money.,2024-04-01T05:25:29.663602
R00015251,O00007301,P000007,U000716,3,"Not as expected, quality is poor.",2024-06-13T05:02:22.153184
R00001992,O00000956,P000156,U000604,4,"Not as expected, quality is poor.",2024-04-22T02:01:04.689165
R00009314,O00004511,P000371,U000145,5,Decent product for the price.,2024-09-27T00:45:33.378300
R00006084,O00002922,P000278,U000346,3,Decent product for the price.,2025-07-03T20:43:44.839379
R00009349,O00004526,P000075,U000086,4,Customer service was helpful.,2025-10-21T11:29:52.873544
R00001659,O00000796,P000120,U000960,3,Works perfectly!,2024-09-14T05:26:05.345490
R00016176,O00007719,P000165,U000063,3,Customer service was helpful.,2025-08-10T20:59:51.434602
R00001513,O00000720,P000484,U000799,4,Item arrived damaged.,2025-03-22T11:23:35.159092
R00012686,O00006078,P000219,U000621,4,Customer service was helpful.,2024-06-25T16:02:39.799420
R00016021,O00007653,P000086,U000629,3,"Not as expected, quality is poor.",2024-10-27T11:29:02.562835
R00013196,O00006327,P000387,U000213,3,Customer service was helpful.,2025-09-20T05:12:45.260802
R00014039,O00006733,P000463,U000428,5,Value for money.,2025-03-01T09:55:20.619097
R00004343,O00002075,P000026,U000549,4,Color was different from images.,2025-04-30T00:43:37.263336
R00007958,O00003831,P000484,U000965,5,Works perfectly!,2024-06-02T02:27:54.562601
R00003470,O00001668,P000053,U000128,3,Customer service was helpful.,2024-12-31T21:12:19.721498
R00009830,O00004734,P000326,U000660,3,Works perfectly!,2024-08-19T07:02:00.434468
R00004959,O00002378,P000196,U000886,4,"Not as expected, quality is poor.",2024-04-06T05:35:21.434190
R00007803,O00003760,P000472,U000071,4,Highly recommend this brand.,2024-04-03T11:25:18.317626
R00003545,O00001702,P000009,U000114,5,Fast shipping and good packaging.,2025-04-14T05:32:55.220390
R00004801,O00002299,P000342,U000915,5,Fast shipping and good packaging.,2024-01-15T20:04:51.253647
R00004175,O00002003,P000304,U000849,3,Color was different from images.,2024-03-05T05:48:09.847139
R00000425,O00000198,P000146,U000867,4,Color was different from images.,2025-04-16T02:21:11.781359
R00002235,O00001066,P000080,U000895,3,Color was different from images.,2024-01-01T02:10:59.587793
R00009263,O00004484,P000500,U000777,5,Item arrived damaged.,2024-10-16T12:33:42.313021
R00002999,O00001440,P000324,U000640,5,Decent product for the price.,2024-05-09T04:57:49.892641
R00015842,O00007571,P000399,U000453,3,"Not as expected, quality is poor.",2025-06-04T14:57:45.304671
R00001700,O00000815,P000491,U000420,2,Item arrived damaged.,2024-04-29T19:52:21.995296
R00016590,O00007901,P000239,U000209,2,Fast shipping and good packaging.,2024-07-09T18:25:38.232262
R00015315,O00007328,P000139,U000635,3,"Not as expected, quality is poor.",2024-04-04T14:20:04.433702
R00013194,O00006325,P000412,U000240,3,Fast shipping and good packaging.,2025-10-19T16:25:59.146489
R00002066,O00000992,P000275,U000804,5,Highly recommend this brand.,2024-12-04T08:04:34.492120
R00007173,O00003458,P000475,U000994,4,Item arrived damaged.,2024-02-18T07:00:15.611903
R00013936,O00006683,P000439,U000225,4,"Excellent product, will buy again.",2025-02-08T05:41:09.248884
R00008994,O00004354,P000417,U000425,4,"Excellent product, will buy again.",2024-04-12T03:44:33.766959
R00002630,O00001256,P000193,U000595,2,"Not as expected, quality is poor.",2025-02-19T22:41:57.559717
R00015357,O00007348,P000206,U000369,3,Customer service was helpful.,2025-06-30T23:48:00.188723
R00012819,O00006145,P000346,U000040,3,Decent product for the price.,2024-11-26T13:23:00.336005
R00015896,O00007593,P000466,U000960,5,"Excellent product, will buy again.",2025-07-14T19:07:19.231437
R00015643,O00007481,P000308,U000249,2,"Not as expected, quality is poor.",2025-08-12T14:52:56.740676
R00003112,O00001492,P000255,U000443,4,"Not as expected, quality is poor.",2024-08-12T12:38:42.993272
R00016158,O00007709,P000264,U000450,3,"Excellent product, will buy again.",2024-07-02T19:27:19.330094
R00000243,O00000114,P000035,U000214,5,Color was different from images.,2024-08-21T23:51:22.620393
R00008429,O00004066,P000152,U000701,4,Fast shipping and good packaging.,2025-09-05T08:12:48.028930
R00006374,O00003071,P000168,U000979,5,Decent product for the price.,2024-02-09T09:12:57.784234
R00010540,O00005066,P000075,U000896,4,Value for money.,2025-09-25T08:54:08.339684
R00012333,O00005922,P000378,U000898,3,Value for money.,2024-08-09T08:20:23.960108
R00009661,O00004654,P000083,U000557,4,Item arrived damaged.,2025-01-23T18:45:21.871230
R00016033,O00007659,P000026,U000773,4,Item arrived damaged.,2025-02-20T19:07:10.024846
R00001524,O00000727,P000058,U000233,3,Fast shipping and good packaging.,2024-02-17T11:55:40.060466
R00003049,O00001466,P000200,U000304,3,Value for money.,2025-01-11T23:05:22.656588
R00009889,O00004759,P000009,U000537,5,Color was different from images.,2024-05-31T06:11:19.360006
R00006904,O00003335,P000483,U000740,4,Works perfectly!,2024-01-21T03:31:27.588449
R00009548,O00004606,P000458,U000551,3,Item arrived damaged.,2025-05-05T04:03:01.374827
R00003669,O00001762,P000155,U000375,5,Customer service was helpful.,2024-09-26T01:11:42.913473
R00009388,O00004545,P000350,U000961,4,Works perfectly!,2024-07-13T11:49:26.565349
R00015116,O00007238,P000430,U000208,4,"Not as expected, quality is poor.",2024-06-17T03:57:14.149787
R00011129,O00005331,P000022,U000857,2,Decent product for the price.,2025-04-05T15:06:10.460164
R00011050,O00005298,P000322,U000978,5,Customer service was helpful.,2024-05-06T01:33:06.432652
R00014024,O00006723,P000396,U000901,3,Decent product for the price.,2025-06-02T17:22:12.452663
R00007696,O00003710,P000165,U000970,2,"Not as expected, quality is poor.",2025-11-10T03:22:04.137359
R00003623,O00001738,P000125,U000172,3,Customer service was helpful.,2025-05-10T16:46:45.556014
R00002407,O00001145,P000107,U000116,5,Highly recommend this brand.,2024-04-12T23:23:35.973486
R00011041,O00005294,P000191,U000005,4,Decent product for the price.,2024-03-28T17:51:38.400983
R00015235,O00007293,P000201,U000808,4,Works perfectly!,2024-11-03T09:21:20.155102
R00003829,O00001832,P000453,U000337,3,Works perfectly!,2024-11-15T08:00:31.343660
R00009183,O00004447,P000177,U000941,3,"Not as expected, quality is poor.",2024-05-19T08:47:36.143040
R00014255,O00006835,P000371,U000517,4,Highly recommend this brand.,2024-02-21T14:17:44.145585
R00000674,O00000310,P000412,U000143,3,Customer service was helpful.,2025-08-29T12:06:47.612880
R00012239,O00005873,P000049,U000802,3,"Not as expected, quality is poor.",2024-12-12T06:18:17.924726
R00013931,O00006681,P000247,U000716,4,Works perfectly!,2025-10-18T16:50:43.209735
R00003803,O00001822,P000345,U000180,5,Item arrived damaged.,2025-10-15T04:19:18.229688
R00012351,O00005929,P000321,U000312,2,Fast shipping and good packaging.,2024-10-01T20:05:52.779889
R00008976,O00004344,P000480,U000726,4,Color was different from images.,2024-07-23T08:04:44.343808
R00004546,O00002168,P000353,U000046,1,Customer service was helpful.,2024-11-23T01:11:12.014385
R00002823,O00001359,P000238,U000395,4,Decent product for the price.,2025-09-25T01:13:23.104673
R00015507,O00007412,P000317,U000318,4,"Excellent product, will buy again.",2024-10-29T23:27:52.403042
R00001637,O00000788,P000096,U000954,3,Fast shipping and good packaging.,2024-05-21T19:37:02.877946
R00014587,O00006987,P000304,U000333,2,Item arrived damaged.,2024-09-04T06:29:10.227522
R00012474,O00005986,P000451,U000083,5,Works perfectly!,2024-06-11T19:40:04.770881
R00016093,O00007680,P000412,U000463,5,Customer service was helpful.,2025-06-29T12:54:59.564889
R00004288,O00002054,P000165,U000599,3,Item arrived damaged.,2024-08-17T04:18:48.550960
R00004719,O00002253,P000459,U000264,5,Decent product for the price.,2024-08-02T05:21:31.797297
R00014192,O00006806,P000378,U000221,5,Customer service was helpful.,2025-03-02T18:01:24.128027
R00001693,O00000813,P000482,U000425,4,Fast shipping and good packaging.,2025-06-28T13:34:48.262430
R00006218,O00002993,P000095,U000788,3,"Excellent product, will buy again.",2024-04-02T12:37:33.245498
R00006947,O00003353,P000151,U000115,3,Item arrived damaged.,2024-07-15T18:17:28.738154
R00001153,O00000548,P000231,U000772,4,Customer service was helpful.,2025-05-12T21:38:07.041743
R00002903,O00001396,P000045,U000784,2,Item arrived damaged.,2024-01-26T17:08:09.360650
R00008109,O00003906,P000463,U000072,4,"Excellent product, will buy again.",2024-11-19T11:24:05.397228
R00008197,O00003951,P000297,U000069,2,Decent product for the price.,2025-04-29T07:30:13.548909
R00016356,O00007795,P000076,U000307,4,"Excellent product, will buy again.",2025-05-12T21:36:35.558041
R00005029,O00002419,P000115,U000057,3,Customer service was helpful.,2024-03-31T11:26:59.107168
R00008855,O00004275,P000273,U000091,3,"Not as expected, quality is poor.",2024-12-05T07:18:15.625852
R00008440,O00004071,P000292,U000275,2,"Excellent product, will buy again.",2024-01-13T15:44:20.901099
R00008746,O00004226,P000057,U000618,2,"Excellent product, will buy again.",2025-03-19T05:37:47.212111
R00015194,O00007273,P000039,U000300,3,Color was different from images.,2024-10-24T01:56:31.774555
R00014869,O00007118,P000380,U000403,4,Customer service was helpful.,2025-06-18T13:07:26.754885
R00015455,O00007391,P000260,U000239,3,Works perfectly!,2024-09-07T21:46:51.263825
R00012668,O00006070,P000331,U000116,5,Color was different from images.,2024-04-24T05:32:43.762017
R00014217,O00006819,P000266,U000574,3,Customer service was helpful.,2024-11-06T03:43:19.281624
R00012378,O00005938,P000034,U000462,3,Decent product for the price.,2024-04-04T04:48:47.579600
R00000872,O00000407,P000433,U000998,4,"Not as expected, quality is poor.",2025-01-24T07:34:16.045853
R00002981,O00001435,P000495,U000560,4,Customer service was helpful.,2024-01-02T15:43:57.300573
R00002493,O00001189,P000448,U000683,4,Decent product for the price.,2025-09-25T08:20:17.617695
R00008043,O00003872,P000382,U000802,2,Fast shipping and good packaging.,2025-07-21T23:57:08.714586
R00015172,O00007263,P000075,U000692,5,Fast shipping and good packaging.,2024-01-10T10:25:56.850535
R00006437,O00003106,P000166,U000558,3,Fast shipping and good packaging.,2024-01-28T08:48:04.385555
R00015939,O00007611,P000159,U000802,4,"Not as expected, quality is poor.",2025-04-28T07:21:24.231104
R00010461,O00005027,P000214,U000357,5,Color was different from images.,2024-05-10T13:58:58.822364
R00006137,O00002950,P000003,U000710,3,Highly recommend this brand.,2024-12-13T17:10:58.437072
R00009833,O00004736,P000437,U000572,3,Customer service was helpful.,2025-11-02T18:20:55.999993
R00012656,O00006066,P000318,U000583,4,Value for money.,2025-03-09T20:32:58.806340
R00013484,O00006463,P000455,U000695,4,Color was different from images.,2025-06-27T00:00:38.022403
R00002601,O00001241,P000233,U000663,3,Color was different from images.,2025-10-07T14:01:26.371436
R00003869,O00001855,P000451,U000523,3,Item arrived damaged.,2025-08-26T23:57:17.013546
R00012281,O00005895,P000301,U000921,3,"Excellent product, will buy again.",2025-06-28T02:19:45.316312
R00011083,O00005309,P000149,U000346,4,Fast shipping and good packaging.,2025-10-08T23:18:27.884642
R00010765,O00005174,P000221,U000690,4,"Excellent product, will buy again.",2025-05-13T14:05:25.329560
R00013276,O00006365,P000325,U000532,3,Highly recommend this brand.,2024-07-12T09:12:19.646212
R00005634,O00002722,P000466,U000862,5,Works perfectly!,2024-11-02T07:21:29.670559
R00012146,O00005830,P000190,U000301,3,"Excellent product, will buy again.",2024-08-03T12:02:45.682618
R00006362,O00003065,P000373,U000221,2,Works perfectly!,2024-11-28T05:16:15.719180
R00010324,O00004967,P000068,U000320,5,Customer service was helpful.,2025-02-04T23:01:31.178067
