order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00004404,U000918,2024-06-28T16:23:16.270805,1,998.34,0.0,99.1,117.35,1097.44,COD,cancelled,East Judy,France
O00004405,U000282,2024-06-10T09:23:15.236214,1,93.47,9.28,9.94,0.0,112.69,Debit Card,processing,South Kent,Montserrat
O00004406,U000210,2025-06-09T11:57:52.567158,5,1106.93,0.0,90.53,16.69,1197.46,COD,shipped,Aguilarside,Netherlands Antilles
O00004407,U000119,2025-01-12T14:12:01.860857,4,807.35,0.0,79.33,1.57,886.68,COD,cancelled,Schneidermouth,Georgia
O00004408,U000367,2025-07-15T06:06:24.655161,4,456.35,0.0,51.33,22.41,507.68,COD,completed,North Timothyberg,Turkey
O00004409,U000129,2025-01-20T00:54:27.361869,3,121.73,0.0,8.19,0.0,129.92,UPI,completed,Lake Zacharybury,Mauritania
O00004410,U000164,2025-04-23T18:06:52.789919,3,1311.4,0.0,91.96,0.0,1403.36,Gift Card,completed,Derrickshire,Qatar
O00004411,U000606,2025-04-28T22:26:30.141170,1,215.72,0.0,21.56,0.0,237.28,Paypal,returned,Campbellview,Guyana
O00004412,U000218,2025-04-21T08:43:37.966703,1,41.35,9.6,3.89,7.59,54.84,Paypal,cancelled,Rosemouth,Estonia
O00004413,U000140,2025-01-27T17:33:21.235673,5,374.62,0.0,36.14,0.0,410.76,Gift Card,returned,South April,Anguilla
O00004414,U000820,2024-08-03T11:48:40.132444,6,1154.6,0.0,116.02,47.42,1270.62,Gift Card,completed,Sanchezbury,Venezuela
O00004415,U000524,2025-04-01T17:07:19.930094,1,77.45,10.46,6.1,0.0,94.01,Debit Card,shipped,New Spencer,Cameroon
O00004416,U000556,2025-04-29T02:04:39.910822,1,33.73,10.46,1.84,0.0,46.03,COD,shipped,Kimberlychester,Finland
O00004417,U000323,2024-08-04T14:23:15.198807,1,187.96,0.0,20.78,0.0,208.74,UPI,completed,Port Christopherport,Mexico
O00004418,U000131,2024-04-27T17:31:52.683419,3,1324.0,0.0,143.91,29.63,1467.91,COD,completed,Jontown,Iceland
O00004419,U000160,2024-06-23T18:38:38.593497,1,114.68,0.0,12.51,0.0,127.19,Credit Card,processing,New Jared,Bahamas
O00004420,U000344,2025-02-20T10:52:07.443216,2,164.95,0.0,9.82,23.74,174.77,UPI,shipped,North Stephen,Poland
O00004421,U000320,2024-01-26T22:07:49.551731,2,503.91,0.0,37.36,0.0,541.27,UPI,processing,Port Margaret,Hungary
O00004422,U000804,2025-02-07T07:37:27.533813,1,207.18,0.0,22.3,0.0,229.48,Gift Card,completed,Gregorytown,Saint Martin
O00004423,U000863,2025-03-18T06:19:26.292163,3,133.43,0.0,11.4,17.37,144.83,Credit Card,completed,New Judy,Albania
O00004424,U000990,2025-02-12T23:40:25.103649,1,109.25,0.0,8.73,0.0,117.98,UPI,processing,Riverashire,Seychelles
O00004425,U000443,2024-12-05T21:12:21.713371,2,132.79,0.0,6.9,0.0,139.69,Gift Card,shipped,Lake Anthony,Djibouti
O00004426,U000935,2025-09-16T04:50:47.035476,2,468.0,0.0,42.88,0.0,510.88,Gift Card,processing,Port Anthony,Sudan
O00004427,U000194,2025-06-19T19:04:38.517094,2,154.1,0.0,16.52,0.0,170.62,Debit Card,completed,Drakeburgh,Suriname
O00004428,U000253,2024-12-27T23:08:55.881084,1,77.61,10.44,8.47,0.0,96.52,Debit Card,returned,South Travis,Costa Rica
O00004429,U000444,2024-12-03T02:12:20.744373,3,1351.93,0.0,121.44,0.0,1473.37,UPI,shipped,Henryberg,Timor-Leste
O00004430,U000099,2024-06-01T23:56:33.987841,2,333.43,0.0,34.93,0.0,368.36,COD,cancelled,South Shannon,Saint Helena
O00004431,U000463,2024-02-14T12:59:15.906127,2,74.35,7.11,7.61,4.32,89.07,UPI,processing,East Mark,Syrian Arab Republic
O00004432,U000121,2024-11-12T20:40:30.707788,1,89.22,7.52,6.73,0.0,103.47,Credit Card,processing,Lake Matthewberg,Madagascar
O00004433,U000370,2024-10-27T06:54:31.486031,3,186.86,0.0,15.22,23.44,202.08,Paypal,shipped,Lake Linda,Honduras
O00004434,U000165,2024-03-23T06:28:57.137098,1,45.98,5.53,5.08,0.0,56.59,COD,processing,Lake Kellitown,Latvia
O00004435,U000512,2024-10-10T13:41:02.283393,3,374.64,0.0,26.78,0.0,401.42,COD,cancelled,North Benjamin,Saint Vincent and the Grenadines
O00004436,U000699,2025-02-16T10:38:03.387714,1,180.2,0.0,16.63,0.0,196.83,COD,shipped,Petersonland,Saint Helena
O00004437,U000139,2025-05-27T22:28:09.631272,2,1094.42,0.0,65.8,0.0,1160.22,Credit Card,completed,New Ericmouth,Zambia
O00004438,U000078,2024-03-10T19:20:30.304629,2,136.59,0.0,9.26,17.72,145.85,UPI,processing,Finleyfort,Timor-Leste
O00004439,U000635,2025-09-13T02:58:17.603961,3,374.76,0.0,33.88,0.0,408.64,COD,shipped,Port Jamiestad,Chad
O00004440,U000141,2025-10-15T12:42:02.953677,1,256.33,0.0,23.14,0.0,279.47,Debit Card,returned,East Melissamouth,Cook Islands
O00004441,U000636,2024-04-11T12:47:19.673956,1,49.12,3.82,4.61,0.0,57.55,Debit Card,processing,Matthewberg,Oman
O00004442,U000692,2024-11-27T17:01:41.707695,1,103.35,0.0,6.74,0.0,110.09,Paypal,shipped,Littleshire,Ethiopia
O00004443,U000429,2025-10-13T13:00:04.114887,1,48.04,7.88,4.88,0.0,60.8,Gift Card,returned,Ayalaberg,Macao
O00004444,U000740,2024-11-27T18:06:40.310198,2,520.83,0.0,38.13,0.0,558.96,Gift Card,cancelled,North Brucetown,Senegal
O00004445,U000166,2025-01-25T13:49:47.482636,2,75.47,8.17,6.37,14.76,90.01,Gift Card,processing,Debbieland,Gibraltar
O00004446,U000234,2024-06-18T19:08:14.970716,1,594.6,0.0,37.48,0.0,632.08,Debit Card,shipped,South Diana,Reunion
O00004447,U000941,2025-07-22T08:19:28.478704,3,170.3,0.0,17.41,0.0,187.71,Credit Card,shipped,East Monica,Norfolk Island
O00004448,U000370,2025-06-05T08:11:41.453319,1,207.6,0.0,24.53,0.0,232.13,Debit Card,cancelled,Lake Linda,Honduras
O00004449,U000127,2024-10-25T20:02:49.297503,3,441.12,0.0,32.42,88.76,473.54,Credit Card,cancelled,Port Janice,Qatar
O00004450,U000348,2024-05-24T06:42:57.037294,3,967.44,0.0,105.53,0.0,1072.97,Paypal,completed,Susantown,Tuvalu
O00004451,U000791,2025-04-16T04:43:21.923926,2,556.85,0.0,54.84,0.0,611.69,Gift Card,shipped,East David,North Macedonia
O00004452,U000390,2024-12-18T12:36:40.592914,2,16.89,7.4,1.09,0.0,25.38,Debit Card,returned,South Coreyburgh,Togo
O00004453,U000642,2025-02-08T05:26:48.030479,3,497.22,0.0,33.48,0.0,530.7,UPI,completed,Peterberg,Argentina
O00004454,U000814,2024-07-16T17:57:43.749798,1,942.35,0.0,70.32,165.16,1012.67,COD,cancelled,Lake Ronald,Grenada
O00004455,U000958,2025-01-23T19:52:51.513325,6,1124.55,0.0,85.6,59.49,1210.15,UPI,returned,Gabrielport,Guatemala
O00004456,U000223,2024-03-18T22:24:48.548566,1,9.48,5.08,0.88,0.0,15.44,Debit Card,cancelled,New Keith,Falkland Islands (Malvinas)
O00004457,U000684,2025-02-21T14:43:33.190698,1,71.8,6.96,5.49,0.0,84.25,Gift Card,completed,Lake Jeffreybury,Cyprus
O00004458,U000265,2025-07-05T23:55:55.548638,2,380.24,0.0,27.65,0.0,407.89,Gift Card,processing,Morenoshire,Azerbaijan
O00004459,U000680,2024-02-15T19:47:58.947538,3,585.8,0.0,55.67,0.0,641.47,Paypal,returned,East Laura,Colombia
O00004460,U000926,2025-07-16T14:54:52.999403,1,36.26,4.01,3.63,0.0,43.9,Credit Card,returned,Flemingtown,Martinique
O00004461,U000283,2024-06-29T15:41:26.861559,1,44.05,7.64,4.51,0.0,56.2,Gift Card,returned,East Lindsey,Yemen
O00004462,U000986,2025-08-27T06:18:16.871561,1,108.48,0.0,8.07,0.0,116.55,COD,cancelled,Saraberg,Cote d'Ivoire
O00004463,U000630,2025-08-03T02:45:47.003346,4,657.76,0.0,52.03,175.49,709.79,COD,completed,Lauraburgh,Saint Pierre and Miquelon
O00004464,U000724,2025-10-15T17:39:51.038485,1,104.25,0.0,6.35,0.0,110.6,UPI,processing,Matthewborough,Denmark
O00004465,U000969,2024-04-05T11:07:30.250193,2,65.59,11.6,4.24,0.0,81.43,Paypal,processing,Mcdanieltown,Netherlands Antilles
O00004466,U000132,2024-05-26T14:38:32.402952,4,473.04,0.0,38.82,13.4,511.86,Gift Card,completed,West Amyburgh,Burkina Faso
O00004467,U000013,2024-02-04T20:54:02.647781,4,2463.78,0.0,284.1,0.0,2747.88,UPI,cancelled,East Donna,Seychelles
O00004468,U000660,2024-11-11T03:32:14.260281,1,65.78,6.07,7.62,0.0,79.47,Paypal,returned,West Brucemouth,Zambia
O00004469,U000308,2025-09-10T09:19:09.064610,1,43.26,4.88,4.92,0.0,53.06,Credit Card,cancelled,East Jessica,Andorra
O00004470,U000654,2025-07-31T11:13:20.892157,2,36.36,6.81,3.62,0.0,46.79,Debit Card,cancelled,Lake Angel,Tonga
O00004471,U000797,2024-03-13T07:01:35.536997,4,2635.55,0.0,254.72,100.49,2890.27,Debit Card,returned,Kevinfort,Belarus
O00004472,U000983,2024-10-07T22:44:21.584909,1,13.81,11.26,1.58,0.0,26.65,COD,returned,Port Alexander,Honduras
O00004473,U000904,2025-07-29T06:18:23.227533,6,1057.88,0.0,121.49,6.89,1179.37,COD,completed,Martineztown,Austria
O00004474,U000892,2025-03-27T22:58:10.960117,1,33.59,10.08,1.93,9.67,45.6,Debit Card,returned,Smithstad,Haiti
O00004475,U000924,2025-03-26T22:28:31.270012,2,959.84,0.0,99.23,0.0,1059.07,Credit Card,cancelled,West Tinachester,Barbados
O00004476,U000391,2025-03-07T11:37:01.741162,3,239.58,0.0,13.11,11.67,252.69,COD,completed,Mauricechester,Guyana
O00004477,U000144,2025-03-27T17:47:06.582281,1,40.63,6.37,2.75,0.0,49.75,Credit Card,processing,East Teresaland,Swaziland
O00004478,U000369,2024-06-26T11:48:43.782728,1,62.94,11.21,4.34,0.0,78.49,Debit Card,cancelled,West Carmenside,United States of America
O00004479,U000522,2025-08-04T03:21:05.427200,1,1066.94,0.0,85.82,0.0,1152.76,Paypal,completed,South Zacharyland,Cayman Islands
O00004480,U000295,2025-09-08T22:11:15.504196,1,27.15,6.39,3.14,0.0,36.68,Credit Card,returned,Stephenborough,Timor-Leste
O00004481,U000466,2025-01-08T06:59:37.333081,1,45.18,9.42,5.04,0.0,59.64,COD,completed,Lopezville,New Caledonia
O00004482,U000263,2025-10-27T16:41:58.371090,2,186.71,0.0,18.05,0.0,204.76,UPI,shipped,West Patrickchester,Bahamas
O00004483,U000285,2024-02-27T05:49:39.328820,1,46.27,8.31,4.59,0.0,59.17,Debit Card,returned,Rodriguezberg,Mali
O00004484,U000777,2024-09-09T15:41:33.300879,5,424.95,0.0,24.3,0.0,449.25,Paypal,cancelled,Meganland,Ireland
O00004485,U000976,2025-04-25T01:01:40.136282,2,512.32,0.0,35.31,0.0,547.63,Credit Card,returned,North Jill,Netherlands
O00004486,U000286,2025-02-24T19:16:43.730860,2,229.22,0.0,26.89,75.64,256.11,UPI,shipped,Mikaylastad,Solomon Islands
O00004487,U000099,2024-12-16T20:40:23.466807,1,52.57,8.44,4.76,0.0,65.77,Paypal,cancelled,South Shannon,Saint Helena
O00004488,U000665,2024-12-11T01:09:44.120733,1,11.92,4.81,1.35,0.0,18.08,Debit Card,completed,Johnmouth,Korea
O00004489,U000901,2025-11-10T05:55:48.729939,2,399.41,0.0,45.19,61.68,444.6,UPI,returned,West Kevin,Israel
O00004490,U000245,2025-02-03T22:38:51.931505,2,89.23,11.83,7.67,0.0,108.73,COD,shipped,South Stephanie,Algeria
O00004491,U000763,2025-09-08T04:03:56.413086,1,242.87,0.0,22.76,0.0,265.63,COD,completed,Lake Reginaside,Greece
O00004492,U000952,2025-09-05T20:29:14.039755,2,56.16,5.09,5.95,0.0,67.2,Credit Card,cancelled,Port Ryanburgh,Trinidad and Tobago
O00004493,U000768,2024-02-27T02:44:56.575951,4,414.13,0.0,48.29,0.0,462.42,Gift Card,returned,East Carrie,Togo
O00004494,U000090,2024-10-31T00:12:11.096168,1,391.0,0.0,38.54,0.0,429.54,COD,completed,South Shawn,Tuvalu
O00004495,U000250,2024-01-16T07:56:04.104636,4,258.71,0.0,14.99,0.0,273.7,UPI,completed,Jonesmouth,Zimbabwe
O00004496,U000044,2025-07-26T00:22:37.644715,1,68.82,4.34,3.74,0.0,76.9,Paypal,cancelled,Priceshire,Syrian Arab Republic
O00004497,U000972,2024-12-10T11:54:38.024298,1,149.22,0.0,11.21,0.0,160.43,COD,cancelled,Davismouth,Angola
O00004498,U000381,2025-02-05T22:49:11.017711,2,439.92,0.0,27.63,0.0,467.55,Paypal,completed,Lake Jacqueline,North Macedonia
O00004499,U000948,2024-07-17T04:48:33.801638,1,63.77,4.75,6.43,0.0,74.95,UPI,returned,West John,French Polynesia
O00004500,U000074,2025-03-28T10:57:35.501217,1,68.94,11.51,5.75,0.0,86.2,Credit Card,cancelled,West Jessicashire,Ethiopia
O00004501,U000571,2024-01-21T21:16:31.664822,5,584.39,0.0,68.8,0.0,653.19,Paypal,cancelled,Lake Karenfort,Senegal
O00004502,U000775,2025-07-15T02:50:30.601589,1,68.35,7.1,7.24,0.0,82.69,Gift Card,shipped,East Nicholas,Cape Verde
O00004503,U000256,2024-02-18T07:07:25.516952,2,585.26,0.0,34.78,0.0,620.04,UPI,cancelled,East Kimberly,Western Sahara
O00004504,U000394,2025-01-08T21:17:01.552651,3,670.46,0.0,61.21,0.0,731.67,COD,shipped,Normanstad,Tuvalu
O00004505,U000587,2024-09-29T22:00:40.335021,3,910.06,0.0,70.68,0.0,980.74,Gift Card,returned,South Sherryberg,Turks and Caicos Islands
O00004506,U000825,2024-06-26T20:44:47.303934,2,274.81,0.0,30.38,9.63,305.19,Gift Card,cancelled,South Christine,Samoa
O00004507,U000467,2025-01-01T00:15:59.074617,1,135.5,0.0,9.98,30.68,145.48,Paypal,completed,Javierport,Korea
O00004508,U000775,2024-04-19T22:19:08.984329,1,41.7,9.44,4.66,17.85,55.8,Paypal,completed,East Nicholas,Cape Verde
O00004509,U000581,2024-03-23T05:54:26.192876,1,45.08,10.33,4.14,15.18,59.55,Gift Card,cancelled,Jamesfurt,Jersey
O00004510,U000282,2025-10-09T14:43:12.615106,2,367.56,0.0,43.45,0.0,411.01,Paypal,returned,South Kent,Montserrat
O00004511,U000145,2025-08-27T06:34:23.762559,3,1202.86,0.0,96.93,0.0,1299.79,UPI,processing,Port Davidberg,United States Minor Outlying Islands
O00004512,U000863,2024-12-23T00:16:13.213786,5,638.18,0.0,64.25,0.0,702.43,UPI,cancelled,New Judy,Albania
O00004513,U000954,2025-05-19T09:54:23.316768,2,210.68,0.0,13.27,0.0,223.95,COD,completed,Stephaniechester,Uruguay
O00004514,U000807,2024-06-08T11:11:25.657569,1,47.7,4.94,5.48,0.0,58.12,COD,cancelled,Andrewburgh,Cocos (Keeling) Islands
O00004515,U000192,2025-11-03T06:33:50.820094,1,30.03,9.01,3.54,0.0,42.58,UPI,cancelled,Port Adamberg,Western Sahara
O00004516,U000270,2025-10-27T04:52:28.052513,1,126.11,0.0,10.36,0.0,136.47,UPI,shipped,East Jessica,Gibraltar
O00004517,U000686,2024-09-12T16:17:20.482970,1,76.51,7.56,9.09,0.0,93.16,Credit Card,returned,East Nicole,Finland
O00004518,U000250,2025-09-29T20:02:03.978067,1,13.2,10.95,0.99,0.0,25.14,Gift Card,cancelled,Jonesmouth,Zimbabwe
O00004519,U000648,2025-01-03T17:51:41.633146,1,51.05,6.62,3.39,15.62,61.06,Credit Card,shipped,Dawsonberg,Brunei Darussalam
O00004520,U000345,2024-02-12T05:06:17.882901,4,414.18,0.0,29.95,0.0,444.13,Paypal,shipped,Hayesfurt,Ireland
O00004521,U000546,2024-01-18T13:46:31.190921,3,1473.09,0.0,175.06,0.0,1648.15,UPI,completed,Lake Michaelberg,Ghana
O00004522,U000450,2025-01-04T10:11:57.057913,1,124.52,0.0,9.49,0.0,134.01,UPI,processing,Davismouth,Turkmenistan
O00004523,U000180,2024-10-13T10:49:00.875519,1,120.44,0.0,12.55,0.0,132.99,Paypal,processing,North Lisachester,Comoros
O00004524,U000106,2024-08-07T00:22:21.868221,1,76.57,8.41,7.11,0.0,92.09,Gift Card,cancelled,Russellport,Brazil
O00004525,U000507,2025-03-31T22:38:36.400394,5,2477.86,0.0,257.22,0.0,2735.08,Debit Card,processing,New Jeremiahfurt,Slovakia (Slovak Republic)
O00004526,U000086,2025-07-20T21:45:19.590211,6,1409.67,0.0,125.0,0.0,1534.67,UPI,returned,Coffeyport,United States Minor Outlying Islands
O00004527,U000726,2024-05-03T00:05:19.565684,1,182.31,0.0,11.3,0.0,193.61,Paypal,processing,East William,Nauru
O00004528,U000228,2024-05-09T05:13:04.046232,2,732.2,0.0,78.87,296.36,811.07,UPI,completed,East Dustin,Brunei Darussalam
O00004529,U000360,2025-01-20T09:15:07.313350,3,764.4,0.0,43.37,0.0,807.77,Gift Card,cancelled,New Johnbury,Palau
O00004530,U000539,2024-07-23T21:30:21.233297,1,221.04,0.0,16.54,0.0,237.58,UPI,completed,Georgeview,Ukraine
O00004531,U000273,2024-10-02T19:24:56.024558,1,8.87,6.12,0.51,1.86,15.5,Debit Card,shipped,Port Jennamouth,North Macedonia
O00004532,U000625,2025-06-06T23:49:49.359626,1,203.36,0.0,20.93,0.0,224.29,UPI,processing,Lake Jacqueline,United Kingdom
O00004533,U000956,2025-04-01T21:37:16.383913,2,314.59,0.0,21.27,100.72,335.86,Gift Card,cancelled,East Kennethmouth,Fiji
O00004534,U000761,2025-09-30T22:59:04.464942,1,243.04,0.0,27.83,0.0,270.87,Debit Card,cancelled,Richardsonville,Falkland Islands (Malvinas)
O00004535,U000508,2024-12-15T10:54:22.416811,2,141.93,0.0,15.7,0.0,157.63,Gift Card,processing,West Amandamouth,Norfolk Island
O00004536,U000457,2024-12-07T18:49:05.622485,6,503.83,0.0,31.27,38.27,535.1,UPI,processing,North Kaylamouth,Venezuela
O00004537,U000228,2025-07-12T22:12:20.260412,1,117.37,0.0,9.49,30.22,126.86,COD,processing,East Dustin,Brunei Darussalam
O00004538,U000538,2024-07-03T23:09:03.495387,1,112.91,0.0,10.15,0.0,123.06,Debit Card,returned,Robertmouth,Syrian Arab Republic
O00004539,U000975,2024-04-23T02:22:34.817461,3,285.15,0.0,27.87,0.0,313.02,UPI,returned,Andersonview,Palau
O00004540,U000035,2025-04-03T13:29:20.447710,2,345.21,0.0,20.16,0.0,365.37,Debit Card,shipped,Lake Rachelhaven,Panama
O00004541,U000610,2025-01-17T19:51:11.335020,1,4.17,11.56,0.33,0.0,16.06,Gift Card,cancelled,South Samantha,Seychelles
O00004542,U000614,2024-12-11T04:56:13.129040,1,15.23,10.65,0.98,2.52,26.86,Credit Card,completed,Port Jaredfurt,Benin
O00004543,U000777,2024-11-12T22:30:08.580102,3,462.5,0.0,30.92,0.0,493.42,Gift Card,returned,Meganland,Ireland
O00004544,U000971,2025-05-29T11:24:07.435984,6,495.81,0.0,42.47,35.13,538.28,Credit Card,cancelled,Walkerburgh,Kiribati
O00004545,U000961,2025-01-30T18:13:54.702499,4,866.77,0.0,84.45,0.0,951.22,Credit Card,cancelled,South Pamelafort,Romania
O00004546,U000414,2025-11-14T08:22:27.427527,1,683.69,0.0,37.81,72.54,721.5,Paypal,completed,Jenniferside,Dominican Republic
O00004547,U000181,2025-09-28T06:24:33.982420,2,618.15,0.0,36.74,0.0,654.89,Paypal,shipped,East Joyfurt,Netherlands Antilles
O00004548,U000880,2024-11-22T08:39:35.652636,1,115.27,0.0,9.56,36.46,124.83,Gift Card,cancelled,North Ellen,Bahamas
O00004549,U000306,2025-03-10T14:32:19.901158,2,30.45,8.38,3.36,2.63,42.19,Credit Card,cancelled,Larryville,Czech Republic
O00004550,U000006,2024-07-01T17:16:45.794158,2,1116.17,0.0,77.69,0.0,1193.86,UPI,returned,South Noah,Ecuador
O00004551,U000185,2025-02-06T18:25:30.029810,2,313.28,0.0,31.55,0.0,344.83,Paypal,returned,Faulknerside,Monaco
O00004552,U000590,2024-06-05T20:48:01.978196,2,909.73,0.0,100.94,123.48,1010.67,Credit Card,returned,Natashaberg,Egypt
O00004553,U000868,2024-03-21T15:40:33.560676,1,14.81,3.52,0.75,0.0,19.08,Paypal,completed,Carterhaven,El Salvador
O00004554,U000388,2025-09-10T19:54:30.017491,1,25.89,5.49,1.96,0.0,33.34,UPI,shipped,Ramirezburgh,Timor-Leste
O00004555,U000854,2024-03-01T11:46:53.385197,6,811.85,0.0,47.86,0.0,859.71,Debit Card,processing,East Krystalhaven,American Samoa
O00004556,U000225,2025-02-01T09:16:52.704506,6,1734.49,0.0,181.56,18.97,1916.05,UPI,processing,Michelleland,Estonia
O00004557,U000997,2024-03-17T22:41:06.087268,3,1595.61,0.0,184.88,0.0,1780.49,COD,shipped,Colleenshire,El Salvador
O00004558,U000634,2024-10-19T04:05:19.378209,6,332.11,0.0,25.23,0.0,357.34,Credit Card,cancelled,Estesville,South Georgia and the South Sandwich Islands
O00004559,U000936,2024-12-04T03:20:22.216548,2,174.79,0.0,9.67,0.0,184.46,Debit Card,processing,Micheleside,Venezuela
O00004560,U000136,2025-01-12T11:08:12.752707,3,186.63,0.0,17.36,0.0,203.99,UPI,cancelled,Curtismouth,French Polynesia
O00004561,U000999,2024-06-18T16:59:55.219931,2,34.92,5.84,2.03,3.85,42.79,Paypal,returned,West Connorside,Kenya
O00004562,U000066,2024-11-29T10:54:41.072690,4,454.11,0.0,25.39,0.0,479.5,UPI,shipped,Millerton,Lithuania
O00004563,U000381,2025-04-06T03:32:36.182242,3,755.53,0.0,74.04,10.38,829.57,Gift Card,processing,Lake Jacqueline,North Macedonia
O00004564,U000895,2025-07-07T00:00:23.226168,4,457.35,0.0,48.33,18.2,505.68,Paypal,shipped,Landryview,India
O00004565,U000524,2025-01-13T09:31:04.423957,3,254.33,0.0,28.87,0.0,283.2,Credit Card,processing,New Spencer,Cameroon
O00004566,U000191,2024-06-02T07:19:46.017883,1,320.41,0.0,21.37,0.0,341.78,Gift Card,cancelled,Garyside,Chile
O00004567,U000545,2025-05-09T10:33:24.864635,4,316.08,0.0,28.71,29.93,344.79,Gift Card,completed,Port Shari,Congo
O00004568,U000146,2024-08-30T03:57:46.953760,1,12.49,6.19,0.65,0.0,19.33,Gift Card,cancelled,Lake Stephanie,El Salvador
O00004569,U000616,2025-06-16T20:34:03.963096,6,727.15,0.0,40.16,43.4,767.31,Paypal,cancelled,Davischester,Ethiopia
O00004570,U000152,2024-11-10T19:17:29.679340,1,216.54,0.0,20.78,0.0,237.32,Debit Card,completed,Tylerland,Turkmenistan
O00004571,U000934,2025-06-29T17:44:18.325479,1,79.56,6.44,7.78,0.0,93.78,Paypal,returned,Lopezchester,Costa Rica
O00004572,U000329,2025-07-04T11:47:11.475344,4,953.16,0.0,104.33,0.0,1057.49,Gift Card,processing,West Raymond,Serbia
O00004573,U000937,2025-04-03T07:11:14.817974,2,295.98,0.0,24.25,0.0,320.23,UPI,processing,East Rebecca,Uzbekistan
O00004574,U000727,2024-09-29T08:09:52.804434,2,565.11,0.0,60.0,0.0,625.11,Debit Card,cancelled,Faulknerborough,France
O00004575,U000546,2024-07-19T07:25:24.672591,2,240.63,0.0,24.87,0.0,265.5,Credit Card,completed,Lake Michaelberg,Ghana
O00004576,U000652,2024-01-31T21:28:15.539663,3,1306.91,0.0,150.02,0.0,1456.93,Credit Card,processing,Kimberlyfort,Korea
O00004577,U000897,2025-02-17T15:31:25.110702,4,163.11,0.0,12.75,6.52,175.86,UPI,shipped,Williamsport,American Samoa
O00004578,U000940,2024-10-15T09:31:09.492930,3,342.25,0.0,38.49,0.0,380.74,Paypal,completed,West Pennyside,Azerbaijan
O00004579,U000733,2025-03-13T12:33:36.537265,1,221.04,0.0,11.41,0.0,232.45,UPI,returned,South Austin,Egypt
O00004580,U000950,2025-07-25T04:46:54.061123,1,95.55,6.98,5.32,0.0,107.85,Gift Card,returned,Craigberg,Ecuador
O00004581,U000541,2024-09-14T09:34:50.038937,2,250.08,0.0,20.09,0.0,270.17,Paypal,returned,South Jorge,Morocco
O00004582,U000727,2025-01-09T00:14:35.469212,6,1526.64,0.0,88.89,105.48,1615.53,Gift Card,shipped,Faulknerborough,France
O00004583,U000394,2025-05-07T17:20:47.602151,1,89.53,5.46,5.46,0.0,100.45,Gift Card,completed,Normanstad,Tuvalu
O00004584,U000455,2025-10-01T22:05:44.151754,4,694.99,0.0,57.3,0.0,752.29,Debit Card,returned,North Denise,Colombia
O00004585,U000432,2024-10-20T15:31:26.838464,3,350.87,0.0,31.45,0.0,382.32,COD,shipped,East Gina,Uzbekistan
O00004586,U000800,2024-06-30T16:49:23.942602,3,442.45,0.0,43.16,0.0,485.61,Debit Card,completed,Moralesview,Monaco
O00004587,U000756,2024-12-16T00:04:38.419525,1,80.85,11.66,6.95,0.0,99.46,Credit Card,shipped,Heatherborough,Finland
O00004588,U000906,2024-04-13T18:07:59.236698,2,351.02,0.0,35.75,0.0,386.77,COD,processing,Taylorberg,Saint Vincent and the Grenadines
